"line_number","stop_name"
"278","Dubie Skrzyżowanie"
"278","Pisary Kasztanowa"
"278","Pisary"
"278","Pisary Dwór"
"278","Pisary Kiosk"
"278","Pisary Mleczarnia"
"278","Rudawa Szkoła"
"278","Rudawa PKP"
"278","Rudawa"
"278","Rudawa Młyn"
"278","Młynka"
"278","Pisary Skrzyżowanie"
"278","Nawojowa Góra I"
"278","Nawojowa Góra II"
"278","Krzeszowice Witaminka"
"280","Nowy Kleparz"
"280","Biskupa Prandoty"
"280","Opolska Estakada"
"280","Aleja 29 Listopada"
"280","Kuźnicy Kołłątajowskiej"
"280","Belwederczyków"
"280","Trzecia Góra"
"280","Węgrzce Starostwo Powiatowe"
"280","Węgrzce"
"280","Bibice Kościuszki"
"280","Bibice Rynek"
"280","Bibice Na Czekaj"
"280","Bibice"
"280","Michałowice Komora"
"280","Michałowice Banasiówka"
"280","Michałowice Kwiaty Polne"
"280","Michałowice Brzozowa"
"280","Michałowice Las Michałowski"
"280","Wola Zachariaszowska Kresy"
"280","Górna Wieś"
"280","Wola Zachariaszowska Zakońce"
"280","Wola Zachariaszowska"
"280","Garlica Duchowna Rozjazd"
"280","Garliczka Chochół"
"280","Owczary Górna"
"280","Owczary Gajowa"
"280","Owczary Długa"
"283","Czerwone Maki"
"283","Czerwone Maki"
"283","Bunscha"
"283","Babińskiego"
"283","Skotniki"
"283","Baczyńskiego"
"283","Wrony"
"283","Skawina Podlipki"
"283","Skawina Rzepnik"
"283","Skawina Cmentarz"
"283","Skawina Popiełuszki"
"283","Skawina Ajka"
"285","Borek Fałęcki"
"285","Góra Borkowska"
"285","Judyma"
"285","Kąpielowa"
"285","Opatkowice Wiadukt"
"285","Opatkowice"
"285","Ważewskiego"
"285","Libertów"
"285","Gaj Szkoła"
"285","Gaj Zadziele"
"285","Mogilany Ośrodek Zdrowia"
"285","Mogilany Wiadukt"
"285","Mogilany Włosań"
"285","Konary Włosań"
"285","Konary Sęk"
"285","Świątniki Buk"
"285","Świątniki Urząd Miasta i Gminy"
"285","Świątniki Centrum"
"285","Świątniki Bielowicza Szkoła"
"285","Świątniki Skrzyżowanie"
"285","Rzeszotary Pod Dębiną"
"285","Rzeszotary Szkoła"
"285","Rzeszotary Trafo"
"285","Rzeszotary Tempo"
"285","Rzeszotary"
"285","Rzeszotary Polanki"
"285","Rzeszotary Górne"
"285","Ochojno Skrzyżowanie"
"287","Krowodrza Górka"
"287","Zdrowa"
"287","Mackiewicza"
"287","Clepardia"
"287","Siewna Wiadukt"
"287","Siewna"
"287","Dożynkowa"
"287","Witkowice Nowe"
"287","Witkowice"
"287","Os.Marszowiec"
"292","Dworzec Główny Wschód"
"292","Politechnika"
"292","Nowy Kleparz"
"292","Grottgera"
"292","Plac Inwalidów"
"292","AGH"
"292","Cracovia Błonia"
"292","Instytut Reumatologii"
"292","Przegon"
"292","Słonecznikowa"
"292","Tondosa"
"292","Strzelnica"
"292","Sielanka"
"292","Park Decjusza"
"292","Kasztanowa"
"292","Kopalina"
"292","Zielony Dół"
"292","Chełm"
"292","Raczkiewicza"
"292","Leśmiana"
"292","Olszanica Kapliczka"
"292","Olszanica"
"292","Olszanica Ogródki Działkowe"
"292","Olszanica Bory"
"292","Balice Medweckiego"
"297","Krowodrza Górka"
"297","Zdrowa"
"297","Pleszowska"
"297","Białoprądnicka"
"297","Piaszczysta"
"297","Glogera"
"297","Glogera Granica Miasta"
"297","Zielonki Skrzyżowanie"
"297","Zielonki UG"
"297","Zielonki Galicyjska"
"297","Zielonki Marszowiec Pętla"
"297","Bibice Cmentarz"
"297","Bibice Rynek"
"297","Bibice Kościuszki"
"297","Węgrzce"
"297","Węgrzce Centrum Medyczne"
"297","Węgrzce Magiczne Wzgórze"
"297","Węgrzce Bosutów Sudół"
"297","Węgrzce Bosutów"
"297","Bosutów Dziekanowice"
"297","Bosutów Krakowska"
"297","Bosutów Straż"
"301","Dworzec Płaszów"
"301","Dworcowa"
"301","Kabel"
"301","Bieżanowska"
"301","Prokocim Szpital"
"301","Jerzmanowskiego"
"301","Wieliczka CPN"
"301","Wieliczka Cmentarz"
"301","Zabawa I"
"301","Zabawa"
"301","Mała Wieś"
"301","Sułków"
"301","Ochmanów Oknoplast"
"301","Zakrzów"
"301","Podłęże Balachówka"
"301","Podłęże Straż"
"301","Podłęże Centrum"
"301","Staniątki Wiadukt"
"301","Niepołomice Wielicka"
"301","Niepołomice Boryczów"
"301","Niepołomice Kościuszki"
"301","Niepołomice Rynek"
"304","Dworzec Główny Zachód"
"304","Teatr Bagatela"
"304","Uniwersytet Jagielloński"
"304","Cracovia"
"304","Jubilat"
"304","Konopnickiej"
"304","Rondo Matecznego"
"304","Kamieńskiego"
"304","Bieżanowska"
"304","Prokocim Szpital"
"304","Jerzmanowskiego"
"304","Wieliczka CPN"
"304","Wieliczka Park"
"304","Wieliczka Kopalnia Soli"
"304","Wieliczka Rynek"
"304","Wieliczka Os.Asnyka"
"405","Dworzec Główny Zachód"
"405","Politechnika"
"405","Cmentarz Rakowicki Zachód"
"405","Biskupa Prandoty"
"405","Uniwersytet Rolniczy"
"405","Opolska Estakada"
"405","Aleja 29 Listopada"
"405","Majora"
"405","Sudolska"
"405","Powstańców"
"405","Powstańców Garaże"
"405","Prądnik Czerwony"
"405","Prądnik Czerwony"
"409","Cracovia Stadion"
"409","Cracovia"
"409","Jubilat"
"409","Komorowskiego"
"409","Salwator"
"409","Malczewskiego"
"409","Księcia Józefa"
"409","Benedyktowicza"
"409","Glinnik"
"409","Przegorzały"
"422","Aleja Przyjaźni"
"422","Aleja Róż"
"422","Żeromskiego"
"422","Teatr Ludowy"
"422","Kocmyrzowska"
"422","Wańkowicza"
"422","Makuszyńskiego"
"422","Nad Dłubnią"
"422","Zajezdnia Bieńczyce"
"422","Petöfiego"
"422","Jagiełły"
"422","Jana Kazimierza"
"422","Leszka Białego"
"422","Os.Na Stoku Szkoła"
"422","Darwina"
"422","Wzgórza Krzesławickie"
"422","Szpital Okulistyczny"
"422","Kantorowice"
"422","Zakole"
"422","Kantorowice"
"422","Zesławice Ogródki Działkowe"
"424","Os.Podwawelskie"
"424","Centrum Kongresowe"
"424","Centrum Kongresowe"
"424","Konopnickiej"
"424","Jubilat"
"424","Cracovia"
"424","Uniwersytet Jagielloński"
"424","Teatr Bagatela"
"424","Basztowa LOT"
"424","Dworzec Główny"
"424","Lubicz"
"424","Rondo Mogilskie"
"424","Cmentarz Rakowicki"
"424","Narzymskiego"
"424","Pilotów"
"424","Rondo Młyńskie"
"424","Pszona"
"424","Meissnera"
"424","Wieczysta"
"429","Dworzec Główny Zachód"
"429","Politechnika"
"429","Cmentarz Rakowicki Zachód"
"429","Biskupa Prandoty"
"429","Uniwersytet Rolniczy"
"429","Brogi"
"429","Bosaków"
"429","Miechowity"
"429","Rondo Młyńskie"
"429","Miechowity"
"429","Rondo Barei"
"429","Park Wodny"
"429","Os.Oświecenia"
"429","Okulickiego"
"429","Wiślicka"
"429","Os.Dywizjonu 303"
"439","Czyżyny Dworzec"
"439","Marii Dąbrowskiej"
"439","Os.Kościuszkowskie"
"439","Os.Na Lotnisku"
"439","Os.Strusia"
"439","Wiślicka"
"439","Okulickiego"
"439","Os.Oświecenia"
"439","Park Wodny"
"439","Rondo Barei"
"439","Rondo Barei"
"439","Olszecka"
"439","Aleja 29 Listopada"
"439","Opolska Estakada"
"439","Uniwersytet Rolniczy"
"439","Biskupa Prandoty"
"439","Cmentarz Rakowicki Zachód"
"439","Nowy Kleparz"
"439","Grottgera"
"439","Plac Inwalidów"
"439","Czarnowiejska"
"439","Kawiory"
"439","Miasteczko Studenckie AGH"
"439","Przybyszewskiego"
"439","Armii Krajowej"
"439","Zarzecze"
"439","Bronowice Wiadukt"
"439","Balicka Wiadukt"
"439","Bronowice Małe"
"439","Giełda Balicka P+R"
"439","Lindego"
"439","UR Balicka"
"439","Młynówka SKA"
"439","Godlewskiego"
"439","Zakliki"
"451","Borek Fałęcki"
"451","Góra Borkowska"
"451","Zawiła Cmentarz"
"451","Las Borkowski"
"451","Borkowska"
"451","Kliny Zacisze"
"451","Pod Fortem"
"451","Kliny Zacisze"
"451","Forteczna"
"451","Zawiszy"
"482","Dworzec Główny Wschód"
"482","Uniwersytet Ekonomiczny"
"482","Rondo Mogilskie"
"482","Narzymskiego"
"482","Pilotów"
"482","Rondo Młyńskie"
"482","Miechowity"
"482","Rondo Barei"
"482","Park Wodny"
"482","Os.Oświecenia"
"482","Marchołta"
"482","Bohomolca"
"482","Mistrzejowice"
"501","Kombinat"
"501","Struga"
"501","Aleja Róż"
"501","Żeromskiego"
"501","Teatr Ludowy"
"501","Arka"
"501","Rondo Hipokratesa"
"501","Os.Na Lotnisku"
"501","Wiślicka"
"501","Bora-Komorowskiego"
"501","Miechowity"
"501","Narzymskiego"
"501","Rondo Mogilskie"
"501","Uniwersytet Ekonomiczny"
"501","Politechnika"
"501","Nowy Kleparz"
"501","Plac Inwalidów"
"501","Czarnowiejska"
"501","Miasteczko Studenckie AGH"
"501","Przybyszewskiego"
"501","Zarzecze"
"501","Bronowice Wiadukt"
"501","Rondo Ofiar Katynia"
"502","Plac Centralny im. R.Reagana"
"502","Os.Zgody"
"502","DH Wanda"
"502","Os.Strusia"
"502","Wiślicka"
"502","Bora-Komorowskiego"
"502","Rondo Młyńskie"
"502","Narzymskiego"
"502","Rondo Mogilskie"
"502","Dworzec Główny"
"502","Teatr Bagatela"
"502","Uniwersytet Jagielloński"
"502","Cracovia"
"503","Nowy Bieżanów Południe"
"503","Aleksandry"
"503","Wielicka"
"503","Jerzmanowskiego"
"503","Prokocim Szpital"
"503","Wlotowa"
"503","Bieżanowska"
"503","Rondo Matecznego"
"503","Centrum Kongresowe"
"503","Jubilat"
"503","Cracovia"
"503","AGH"
"503","Plac Inwalidów"
"503","Nowy Kleparz"
"503","Biskupa Prandoty"
"503","Uniwersytet Rolniczy"
"503","Opolska Estakada"
"503","Imbramowska"
"503","Clepardia"
"503","Siewna Wiadukt"
"503","Bociana"
"504","Centrum JP II"
"504","Millana"
"504","Fredry"
"504","Sucha"
"504","Łagiewniki"
"504","Korona"
"504","Plac Wolnica"
"504","Filharmonia"
"504","Uniwersytet Jagielloński"
"504","Cracovia"
"572","Kombinat"
"572","Struga"
"572","Aleja Róż"
"572","Os.Zgody"
"572","Rondo Kocmyrzowskie im. Ks. Gorzelanego"
"572","DH Wanda"
"572","Os.Na Lotnisku"
"572","Wiślicka"
"572","Imbramowska"
"572","Mackiewicza"
"572","Pleszowska"
"572","Opolska Kładka"
"572","Opolska"
"572","Conrada"
"572","Rondo Ofiar Katynia"
"572","Bronowice Wiadukt"
"572","Bronowice Małe"
"601","Mydlniki"
"601","Godlewskiego"
"601","Młynówka SKA"
"601","UR Balicka"
"601","Lindego"
"601","Giełda Balicka P+R"
"601","Bronowice Małe"
"601","Balicka Wiadukt"
"601","Zarzecze"
"601","Armii Krajowej"
"601","Przybyszewskiego"
"601","Miasteczko Studenckie AGH"
"601","Chopina"
"601","Czarnowiejska"
"601","AGH"
"601","Cracovia"
"601","Uniwersytet Jagielloński"
"601","Teatr Bagatela"
"601","Basztowa LOT"
"601","Dworzec Główny"
"601","Lubicz"
"601","Rondo Mogilskie"
"601","Narzymskiego"
"601","Pilotów"
"601","Rondo Młyńskie"
"601","Miechowity"
"601","Rondo Barei"
"601","Park Wodny"
"601","Os.Oświecenia"
"601","Marchołta"
"601","Bohomolca"
"601","Mistrzejowice"
"601","Miśnieńska"
"601","Os.Złotego Wieku"
"601","Rondo Piastowskie"
"601","Dunikowskiego"
"601","Rondo Hipokratesa"
"601","Os.Jagiellońskie"
"601","Arka"
"601","Teatr Ludowy"
"601","Żeromskiego"
"601","Aleja Róż"
"605","Zajezdnia Płaszów"
"605","Płk. Dąbka"
"605","Surzyckiego"
"605","Mały Płaszów"
"605","Szczecińska"
"605","Saska"
"605","Lipska"
"605","Gromadzka"
"605","Kuklińskiego"
"605","Klimeckiego"
"605","Most Kotlarski"
"605","Rondo Grzegórzeckie"
"605","Rondo Mogilskie"
"605","Lubicz"
"605","Dworzec Główny"
"605","Basztowa LOT"
"605","Teatr Bagatela"
"605","Uniwersytet Jagielloński"
"605","Cracovia"
"605","Jubilat"
"605","Komorowskiego"
"605","Salwator"
"605","Malczewskiego"
"605","Księcia Józefa"
"605","Benedyktowicza"
"605","Glinnik"
"605","Przegorzały"
"605","Zaskale"
"605","Na Krępaku"
"605","Bielańskie Skały"
"605","Wodociągi"
"605","Bielany Klasztor"
"605","Bielany Szkoła"
"608","Czyżyny Dworzec"
"608","Marii Dąbrowskiej"
"608","Os.Kościuszkowskie"
"608","Os.Na Lotnisku"
"608","Os.Strusia"
"608","Wiślicka"
"608","Bora-Komorowskiego"
"608","Miechowity"
"608","Bosaków"
"608","Brogi"
"608","Wileńska"
"608","Uniwersytet Rolniczy"
"608","Biskupa Prandoty"
"608","Cmentarz Rakowicki Zachód"
"608","Politechnika"
"608","Dworzec Główny Zachód"
"608","Dworzec Główny"
"608","Basztowa LOT"
"608","Nowy Kleparz"
"608","Grottgera"
"608","Plac Inwalidów"
"608","AGH"
"608","Cracovia"
"608","Jubilat"
"608","Konopnickiej"
"608","Centrum Kongresowe"
"608","Ludwinów"
"608","Rondo Matecznego"
"608","Rzemieślnicza"
"608","Łagiewniki"
"608","Borsucza"
"608","Lipińskiego"
"608","Grota-Roweckiego"
"608","Rostworowskiego"
"608","Zachodnia"
"608","Torfowa"
"608","Lubostroń"
"608","Skośna"
"608","Komuny Paryskiej"
"608","Zawiła"
"608","Borkowska"
"608","Kliny Zacisze"
"610","Prądnik Czerwony"
"610","Powstańców Garaże"
"610","Powstańców"
"610","Majora"
"610","Aleja 29 Listopada"
"610","Opolska Estakada"
"610","Uniwersytet Rolniczy"
"610","Biskupa Prandoty"
"610","Cmentarz Rakowicki Zachód"
"610","Politechnika"
"610","Dworzec Główny Zachód"
"610","Dworzec Główny"
"610","Poczta Główna"
"610","Starowiślna"
"610","Stradom"
"610","Centrum Kongresowe"
"610","Ludwinów"
"610","Rondo Matecznego"
"610","Puszkarska"
"610","Zajezdnia Wola Duchacka"
"610","Wola Duchacka"
"610","Karpińskiego"
"610","Nowosądecka"
"610","Witosa"
"610","Kurdwanów"
"610","Bujaka"
"610","Halszki"
"610","Myślenicka"
"610","Jugowicka"
"610","Góra Borkowska"
"611","Mistrzejowice"
"611","Miśnieńska"
"611","Łęczycka"
"611","Wiślicka"
"611","Okulickiego"
"611","Os.Oświecenia"
"611","Park Wodny"
"611","Rondo Barei"
"611","Rondo Barei"
"611","Miechowity"
"611","Rondo Młyńskie"
"611","Pilotów"
"611","Narzymskiego"
"611","Brodowicza"
"611","Rondo Mogilskie"
"611","Lubicz"
"611","Dworzec Główny"
"611","Basztowa LOT"
"611","Teatr Bagatela"
"611","Uniwersytet Jagielloński"
"611","Cracovia"
"611","Czarnowiejska"
"611","Kawiory"
"611","Miasteczko Studenckie AGH"
"637","Dworzec Towarowy"
"637","Nowy Kleparz"
"637","Prądnicka"
"637","Bratysławska"
"637","Krowodrza Urzędy Skarbowe"
"637","Krowodrza Górka"
"637","Zdrowa"
"637","Mackiewicza"
"637","Clepardia"
"637","Siewna Wiadukt"
"637","Siewna"
"637","Natansona"
"637","Słomczyńskiego"
"637","Kuźnicy Kołłątajowskiej"
"637","Banacha"
"642","Aleja Przyjaźni"
"642","Plac Centralny im. R.Reagana"
"642","Os.Na Skarpie"
"642","Klasztorna"
"642","Os.Willowe"
"642","Struga"
"642","Kombinat"
"642","Zajezdnia Nowa Huta"
"642","Elektromontaż"
"642","Darwina"
"642","Wzgórza Krzesławickie"
"642","Architektów"
"642","Leszka Białego"
"642","Jana Kazimierza"
"642","Jagiełły"
"642","Petöfiego"
"642","Zajezdnia Bieńczyce"
"642","Nad Dłubnią"
"642","Kocmyrzowska"
"642","Teatr Ludowy"
"643","Powstańców Wielkopolskich"
"643","Powstańców Wielkopolskich"
"643","Dworcowa"
"643","Kabel"
"643","Bieżanowska"
"643","Prosta"
"643","Prokocim Rynek"
"643","Młodzieży"
"643","Cmentarz Prokocim"
"643","Bieżanów Trafo"
"643","Bieżanów Szkoła"
"643","Barbary"
"643","Bieżanów Pomnik"
"643","Agatowa"
"662","Plac Centralny im. R.Reagana"
"662","Os.Kolorowe"
"662","Rondo Czyżyńskie"
"662","Centralna"
"662","Nowohucka"
"662","M1 Al. Pokoju"
"662","TAURON Arena Kraków Al. Pokoju"
"662","Dąbie"
"662","Ofiar Dąbia"
"662","Francesco Nullo"
"662","Rondo Grzegórzeckie"
"662","Rondo Mogilskie"
"662","Lubicz"
"662","Dworzec Główny"
"662","Poczta Główna"
"662","Starowiślna"
"662","Stradom"
"662","Centrum Kongresowe"
"662","Szwedzka"
"662","Kapelanka"
"662","Słomiana"
"662","Kobierzyńska"
"662","Lipińskiego"
"662","Grota-Roweckiego"
"662","Norymberska"
"662","Ruczaj"
"662","Kampus UJ"
"662","Chmieleniec"
"664","Os.Piastów"
"664","Piasta Kołodzieja"
"664","Kleeberga"
"664","Dunikowskiego"
"664","Rondo Hipokratesa"
"664","DH Wanda"
"664","Rondo Kocmyrzowskie im. Ks. Gorzelanego"
"664","Bieńczycka"
"664","Rondo Czyżyńskie"
"664","Czyżyny"
"664","Stella-Sawickiego"
"664","AWF"
"664","Wieczysta"
"664","Białucha"
"664","Rondo Mogilskie"
"664","Lubicz"
"664","Dworzec Główny"
"664","Basztowa LOT"
"664","Teatr Bagatela"
"664","Batorego"
"664","Plac Inwalidów"
"664","Urzędnicza"
"664","Biprostal"
"664","Uniwersytet Pedagogiczny"
"664","Głowackiego"
"664","Bronowice"
"664","Balicka Wiadukt"
"669","Nowy Bieżanów"
"669","Ćwiklińskiej"
"669","Nowy Prokocim"
"669","Teligi"
"669","Prokocim Szpital"
"669","Wlotowa"
"669","Bieżanowska"
"669","Kabel"
"669","Dworcowa"
"669","Cmentarz Podgórski"
"669","Powstańców Wielkopolskich"
"669","Plac Bohaterów Getta"
"669","Św.Wawrzyńca"
"669","Miodowa"
"669","Starowiślna"
"669","Poczta Główna"
"669","Plac Wszystkich Świętych"
"669","Filharmonia"
"669","Teatr Bagatela"
"669","Basztowa LOT"
"669","Dworzec Główny"
"669","Dworzec Główny Zachód"
"669","Politechnika"
"669","Nowy Kleparz"
"669","Prądnicka"
"669","Bratysławska"
"703","Krowodrza Górka"
"703","Krowodrza Urzędy Skarbowe"
"703","Bratysławska"
"703","Prądnicka"
"703","Nowy Kleparz"
"703","Politechnika"
"710","Kombinat"
"710","Kombinat"
"710","Kopiec Wandy"
"710","Bardosa"
"710","Bardosa"
"710","Fort Mogiła"
"710","Jeżynowa"
"710","Brama nr 5"
"710","Koksochemia"
"902","Dworzec Główny Wschód"
"902","Dworzec Główny"
"902","Basztowa LOT"
"902","Teatr Bagatela"
"902","Uniwersytet Jagielloński"
"902","Cracovia Błonia"
"902","Instytut Reumatologii"
"902","Przegon"
"902","Słonecznikowa"
"902","Tondosa"
"902","Strzelnica"
"902","Sielanka"
"902","Park Decjusza"
"902","Kasztanowa"
"902","Kopalina"
"902","Zielony Dół"
"902","Chełm"
"902","Raczkiewicza"
"902","Leśmiana"
"902","Olszanica Kapliczka"
"902","Olszanica"
"902","Olszanica Ogródki Działkowe"
"902","Olszanica Bory"
"902","Balice Medweckiego"
"903","Czerwone Maki"
"903","Czerwone Maki"
"903","Bunscha"
"903","Babińskiego"
"903","Skotniki"
"903","Baczyńskiego"
"903","Wrony"
"903","Skawina Podlipki"
"903","Skawina Rzepnik"
"903","Skawina Cmentarz"
"903","Skawina Popiełuszki"
"903","Skawina Ajka"
"904","Prądnik Biały"
"904","Pachońskiego"
"904","Prądnik Biały Zachód"
"904","Wyki"
"904","Batalionu Skała AK"
"904","Makowskiego"
"904","Różyckiego"
"904","Azory"
"904","Łobzów PKP"
"904","Urząd Marszałkowski"
"904","Wrocławska"
"904","Nowy Kleparz"
"904","Politechnika"
"904","Dworzec Główny Zachód"
"904","Dworzec Główny"
"904","Poczta Główna"
"904","Starowiślna"
"904","Stradom"
"904","Plac Wolnica"
"904","Korona"
"904","Smolki"
"904","Rondo Matecznego"
"904","Kamieńskiego Wiadukt"
"904","Kamieńskiego"
"904","Makowa"
"904","Malborska"
"904","Bieżanowska"
"904","Dauna"
"904","Piaski Nowe"
"904","Tuchowska"
"904","Bochenka"
"904","Łużycka"
"904","Piaski Wielkie"
"904","Przy Kuźni"
"904","Hallera"
"904","Słona Woda"
"904","Kosocicka"
"904","Wielicka"
"904","Wielicka Granica Miasta"
"904","Wieliczka CPN"
"904","Wieliczka Kościół"
"904","Wieliczka Cmentarz"
"915","Łagiewniki"
"915","Borek Fałęcki"
"915","Góra Borkowska"
"915","Judyma"
"915","Kąpielowa"
"915","Wilga"
"915","Zdrojowa"
"915","Swoszowice Sklep"
"915","Swoszowice Poczta"
"915","Swoszowice"
"915","Wróblowice Szkoła"
"915","Wróblowice Rozwidlenie"
"915","Ukraina"
"915","Zbydniowice"
"915","Wrząsowice Wrzosowa"
"915","Wrząsowice Centrum"
"915","Wrząsowice Pileckiego"
"915","Wrząsowice Kowaleca"
"915","Wrząsowice"
"915","Wrząsowice Zielona"
"915","Świątniki Krakowska"
